"","x_names","importance","RSimportance","order","rel_imp"
"1106","phenoRange",14.6106194045385,0.76864092835139,6,0.128170612344433
"1107","ITD",-20.3794664261896,-0.593439679332766,1,0.258862780486058
"1108","naLatMax",13.0622334420297,0.380365582842061,5,0.119720159619918
"1109","naLatMin",-1.86102358150685,-0.0541920585330375,3,0.0589276568315205
"1110","naLongMax",16.5812991786365,0.482838984186815,6,0.214660995905369
"1111","naLongMin",34.3412601750919,1,7,0.0957083917716715
"1112","phenoMean",-2.40555193189017,-0.0700484466680971,2,0.101998517183642
"1113","phenoRange",7.58677956740104,0.220923155665202,4,0.150121498201821
"1114","ITD",2.37294811703064,0.0701365658858774,5,0.185093306136943
"1115","naLatMax",-3.53272042345074,-0.104415632586938,3,0.141190784920265
"1116","naLatMin",-15.5376596987804,-0.459242275612629,1,0.23693688126185
"1117","naLongMax",0.075013902180368,0.00221716499188095,4,0.0976336211160347
"1118","naLongMin",33.8332521283089,1,7,0.0934740367748454
"1119","phenoMean",-7.59282183512216,-0.224418918001947,2,0.127805477502238
"1120","phenoRange",9.81936343151328,0.290228187177349,6,0.117865892287824
"1121","ITD",-9.19777931176563,-0.288952995187019,3,0.155701769733685
"1122","naLatMax",4.77854375614365,0.150120424090158,6,0.14958918979336
"1123","naLatMin",-20.2204069602853,-0.635234544886389,1,0.235565734012277
"1124","naLongMax",-0.304153541692317,-0.00955514085408777,4,0.0578670651327058
"1125","naLongMin",31.8314032557875,1,7,0.113736676565431
"1126","phenoMean",-9.6335807644185,-0.302643923266781,2,0.125567558751237
"1127","phenoRange",0.934148647956913,0.0293467630204795,5,0.161972006011304
"1128","ITD",-18.3815792689182,-0.608881682005758,1,0.304135721360078
"1129","naLatMax",30.1890823983507,1,7,0.0814351276144703
"1130","naLatMin",-0.493821529657282,-0.0163576197229586,4,0.0774608148744211
"1131","naLongMax",3.93562069236745,0.130365694473127,5,0.150971421368701
"1132","naLongMin",19.3100948474195,0.639638349805373,6,0.205556754779231
