"","x_names","importance","RSimportance","rank","absrank","iter","rel_imp"
"7528","naLatMin",1.12623409038232,0.00897201398050303,4,11,685,0.0367087006234958
"10908","oliG1",0.995722745269283,0.00902529186601587,6,11,992,0.0644203788936306
"9583","ITD",1.02125061271855,0.00906368069879639,6,11,872,0.102883091510032
"8960","naLongMin",1.15920250830673,0.00915088593735682,9,11,815,0.106936056806016
"3306","naLongMin",0.869773182521389,0.00921903203007043,10,10,301,0.0657034195205497
"5140","naLatMax",1.23271319745223,0.00958994540086146,9,11,468,0.0724165985919053
"9648","clepto1",1.3898239369226,0.00960950541849552,8,10,878,0.0570616506430872
"5607","phenoMean",0.835387357762725,0.0096450865231463,5,11,510,0.0494865121603471
"7887","polyG1",1.65904634057893,0.00968022195021769,5,11,717,0.0812928581841608
"1190","ITD",1.42734059028773,0.0098192055073488,7,11,109,0.100258333624206
"8349","polyG1",1.34951635869678,0.0099967992617241,6,11,759,0.0819887352728448
"2356","ITD",1.08883901518993,0.010277821216413,6,11,215,0.101611787859514
"6267","phenoMean",0.693966637623443,0.0104925823053016,6,11,570,0.0583738913811475
"5167","phenoMean",1.17849880749238,0.0105057413100733,5,11,470,0.0518563945344451
"5799","ITD",1.15698049352648,0.0107116419732583,7,11,528,0.0689528307899485
"9625","polyG1",1.34896129206859,0.0107744413594035,6,11,875,0.0785565148639667
"4243","phenoMean",1.12643096656233,0.0109134314733859,6,11,386,0.0898276484374991
"8874","phenoMean",1.45591685308102,0.0109271481088023,8,11,807,0.0582814735647955
"8038","phenoMean",1.48226773629794,0.0109384993609399,6,11,731,0.0729787999175578
"2615","phenoMean",0.966057952783203,0.0110894972169092,5,11,238,0.0790666601521959
"9075","polyG1",1.65954681922067,0.0111394623645714,8,11,825,0.102237417578475
"4646","naLatMin",1.12563241694738,0.0111656412865653,6,11,423,0.0893935591910409
"8912","ITD",0.798190475413095,0.0113881690940199,7,11,811,0.0495771863328343
"2549","phenoMean",2.20037105742283,0.0115869774949768,7,11,232,0.0540665189707211
"10802","polyG1",1.25522262826271,0.0116285858441548,7,11,982,0.0839589071279417
"9867","polyG1",1.81780648828003,0.0119484280450148,7,10,897,0.0919218898887997
"9663","naLongMax",1.12555034968273,0.0119526732240385,7,11,879,0.110377551860601
"7747","naLatMax",1.13981188922735,0.0121320881411031,7,11,705,0.108760494304209
"2081","ITD",1.77983707918295,0.0121360235259637,6,11,190,0.0602263676869179
"9391","phenoMean",0.88381307415046,0.0122566100567861,7,11,854,0.0815106149092708
"1821","naLongMin",1.49917798150474,0.0123345112444968,4,11,166,0.123300221852956
"9198","ITD",1.63252842675512,0.0123779730398329,6,11,837,0.0773288676268214
"10453","naLatMax",1.22994340108878,0.0124085033566976,8,11,951,0.115957832122484
"6806","phenoMean",1.62216953936722,0.0127159235569217,8,11,619,0.0445532887194943
"4290","polyG1",1.25761988560282,0.0129575256309868,5,11,390,0.0917976577373439
"5443","phenoRange",0.749993646902197,0.0131003014155117,4,11,495,0.132328318640856
"3777","naLatMin",1.44800562787304,0.0131791131712613,6,11,344,0.0218619017682759
"10655","oliG1",1.58652407035777,0.0131824305834305,8,10,969,0.0709755538167981
"5436","ITD",0.75498422151599,0.0131874728628264,5,10,495,0.0688567326872338
"504","phenoRange",0.97284564410409,0.0132814984503352,7,11,46,0.0920954101978241
"3207","naLongMin",1.89418414351334,0.0133347333054159,8,11,292,0.0464866481335054
"3562","phenoRange",1.92143374969587,0.0133692414161246,7,10,324,0.0850743213924291
"2016","naLatMax",1.5419762555679,0.0134341623794649,6,11,184,0.138378681987515
"1174","phenoMean",2.06264703507261,0.0134569236104544,7,11,107,0.0755607979620123
"4495","oliG1",1.87652095345641,0.0134770283183548,8,11,409,0.0934581472992411
"5139","ITD",1.73919032525436,0.013530106025771,10,9,468,0.0558924433447796
"8019","polyG1",1.99852888528641,0.0136698854639805,6,11,729,0.0516113989494884
"8679","polyG1",0.739919288835047,0.0137178357175344,9,11,789,0.057117429801734
"9500","oliG1",1.66616460071987,0.0138793929994337,5,11,864,0.0881361543921439
"3181","ITD",1.23498206335627,0.0138920593544096,7,11,290,0.0665028305260323
"1987","oliG1",1.13447879205783,0.0141713831933835,9,10,181,0.0592391995639747
"4429","oliG1",2.40234340803238,0.0142343441138566,8,10,403,0.0482701320613504
"1271","naLongMin",2.11518478613074,0.0143048064353325,6,11,116,0.0807956134813102
"4594","oliG1",2.25744966376442,0.0144286147483581,6,11,418,0.0684371509722363
"8993","naLongMin",2.12309344183665,0.0144690093850458,8,11,818,0.0733908892567981
"4913","oliG1",2.17820466502049,0.0146051892192967,6,11,447,0.0424574967244309
"3116","naLatMax",1.61702760589655,0.0147507820099349,8,11,284,0.0808305696412178
"8764","phenoMean",1.32535855119868,0.0150907250017197,7,10,797,0.0939928013888433
"1892","polyG1",2.78481150447777,0.0150959051462838,6,11,172,0.0636485535213154
"63","phenoMean",1.63453887154341,0.0152624265353658,5,11,6,0.0955467855722524
"9442","naLatMin",1.59948384406826,0.0153385822300592,4,11,859,0.124210508842625
"9175","clepto1",1.35724927626244,0.0153551102774687,9,11,835,0.135996885137377
"10735","polyC1",1.38784483301523,0.0154000936194428,6,11,976,0.0775369406350795
"10435","oliG1",2.06540991274005,0.015535772499255,9,11,949,0.088767704240149
"10602","phenoRange",1.74563561320079,0.0156335198442692,7,11,964,0.083134809294101
"9765","phenoMean",2.79351165092773,0.0158197851682587,7,11,888,0.0922038946622065
"706","ITD",2.41028744717845,0.0158934241082407,6,11,65,0.106778283291083
"5632","polyG1",2.14958301246414,0.0159578178883239,7,10,512,0.0801498721345053
"4888","naLatMin",1.19576099801571,0.0161170497953435,4,11,445,0.0983399545030031
"8905","naLongMin",1.69686534560518,0.0161453397157631,7,11,810,0.0749292109704239
"8780","ITD",2.11673986259217,0.0162440274632832,5,11,799,0.116023531810671
"2890","phenoMean",2.24518064662982,0.0162700312301281,6,11,263,0.0932298181767262
"1007","naLongMin",2.08958773864246,0.0162875932061164,8,11,92,0.0661192024857902
"756","phenoMean",1.29519045825879,0.0166314748780306,7,11,69,0.0530465191020772
"2717","polyG1",1.63897757944912,0.0166908883478837,7,10,247,0.0774670727693206
"5404","naLatMax",2.03136177374434,0.0168849244704899,8,10,492,0.142787709380416
"9497","naLatMin",2.02781736199053,0.0168920130015854,6,10,864,0.0946192058193522
"75","phenoRange",1.471199521031,0.016921871463968,6,11,7,0.0690212019114157
"4133","phenoMean",2.52963026079646,0.016951298117148,8,11,376,0.0766643471672756
"908","naLongMin",3.46609620522634,0.0169779934751264,6,11,83,0.0840408334798715
"1698","naLatMin",2.43315759346203,0.0169969725690554,6,11,155,0.0604843609744747
"10465","naLatMin",1.46210502004509,0.0174244678455906,7,10,952,0.0767118538865019
"6097","naLatMax",3.98009509721166,0.017480518536415,6,10,555,0.114279571789534
"1179","ITD",1.60910223603751,0.0174852769850336,5,11,108,0.0801419131333654
"10959","naLatMax",2.14333515515025,0.0175293561556393,5,11,997,0.119879598015349
"3267","polyG1",3.06635211078972,0.0175871126696871,8,10,297,0.0861407544563171
"3394","naLongMin",2.51879616685562,0.0179660276419097,6,11,309,0.129782690905036
"18","oliG1",1.46514374464184,0.0181584522414804,7,11,2,0.083072778871709
"1493","phenoMean",3.96559380882616,0.0184010861216802,4,11,136,0.0647280025272841
"2692","phenoMean",1.63866633580929,0.0185789840797509,6,10,245,0.101818887145244
"6636","naLatMax",1.97498654250622,0.018591078986853,6,11,604,0.135680052279095
"8037","oliG1",2.53087075847979,0.0186767393611325,7,10,731,0.0977686005201169
"2422","ITD",2.48799875451956,0.0187967492509019,7,10,221,0.125879734653252
"1711","naLongMin",1.93674475367696,0.0189220162214507,7,11,156,0.130842362148814
"7625","ITD",0.97312528382254,0.018944633214505,7,11,694,0.0857491465727019
"9710","phenoMean",3.24411616942514,0.019260345615069,5,11,883,0.0783542616851568
"7207","ITD",2.67156343493977,0.0193324592516124,9,11,656,0.0640371618903974
"9913","ITD",1.6293593491277,0.0194658633104665,7,11,902,0.109026440444764
"5332","phenoMean",3.48012612493898,0.0194986958734285,4,11,485,0.0872670532086012
"9335","oliG1",2.0657595232004,0.0196293324946324,9,11,849,0.0585868750426172
"3537","naLongMin",3.09657051554321,0.0197120052230518,7,11,322,0.0657564619043632
"3012","phenoRange",3.2171366342858,0.0197730938850988,9,9,274,0.161090730382278
"9343","naLatMin",2.42795868081227,0.0198311427379396,7,9,850,0.0861810049961144
"6941","polyG1",1.68732936604329,0.0198335716324811,7,10,631,0.0915301511455043
"7981","naLongMin",2.90796934327901,0.0199614147335997,10,11,726,0.118941449113645
"10377","naLatMin",2.43996641206064,0.0200020159088495,4,11,944,0.0689597238012924
"297","polyG1",2.18878870695359,0.0200660743087272,6,9,27,0.0700812300359907
"8913","naLatMax",1.41603302720469,0.0202032272411897,8,10,811,0.156320286040817
"10687","naLongMin",1.87388698995207,0.0202402720552208,6,11,972,0.11068099698502
"7388","oliG1",2.43558076347537,0.0205104933007695,7,10,672,0.0652150336035602
"8595","naLatMin",2.45560536712354,0.0206337535499272,7,10,782,0.0433194688696233
"10157","naLatMin",2.09386676868803,0.0207844180612107,5,10,924,0.113621285029608
"2147","ITD",2.22750427681248,0.0207910419257634,6,11,196,0.060814482646396
"495","polyG1",2.52620591860824,0.020838810516443,6,11,45,0.0830815989859801
"6105","polyG1",4.74598168250417,0.0208442810405765,7,9,555,0.106641603130647
"816","ITD",3.56199109279012,0.0209200011231672,5,11,75,0.0948313529431954
"6736","naLatMin",2.02809065859929,0.0210755087342088,5,11,613,0.0784877056695688
"1198","polyC1",3.06719835329333,0.0211003954961569,8,10,109,0.0714120083735727
"5150","ITD",1.93063680691528,0.021261289911435,6,10,469,0.0824515563746745
"6996","polyG1",2.61692058438395,0.0212792666736304,6,11,636,0.13812760687974
"7653","phenoMean",2.57895205300088,0.0212816994492149,5,11,696,0.0870410986086483
"4879","naLongMin",3.21241919718055,0.021404216755343,8,11,444,0.0907306225206329
"7347","polyC1",2.50288950940713,0.0214096774761464,5,11,668,0.0523653667837597
"10885","naLongMin",1.84918855015138,0.0215063913808121,8,11,990,0.0909874345008473
"8967","ITD",1.43666978037982,0.0217212982037681,6,11,816,0.0866195628527112
"6100","naLongMin",4.9543705005044,0.0217595216332916,8,8,555,0.104888621721892
"167","ITD",1.8049290342698,0.0219729361381322,7,10,16,0.0860898849999708
"4116","ITD",2.23950265457918,0.0220064820157436,6,10,375,0.0383882092405069
"4518","phenoMean",3.76192517404705,0.0221455902533568,5,11,411,0.0767534802622375
"5905","phenoRange",1.64822427265887,0.0222476457094621,5,11,537,0.102886996174766
"970","ITD",1.93809747405466,0.0223545832021788,5,11,89,0.112401018101478
"7810","polyG1",1.73340947710348,0.0225112759178424,7,11,710,0.0829001160099509
"1912","phenoRange",3.81324650153173,0.0225794093381066,6,11,174,0.0599643958164046
"2505","phenoMean",3.07577911928664,0.0227498209923889,5,11,228,0.0541281977613944
"6026","phenoRange",2.67122931182566,0.0227656188954256,5,11,548,0.0791031499573825
"7679","clepto1",1.638483297507,0.0227757085250639,4,11,699,0.112193964492165
"5444","polyC1",1.30492673111799,0.0227934377489912,6,9,495,0.0747667736689852
"1492","oliG1",4.91866204935974,0.0228234984057784,5,10,136,0.0671579243793414
"4028","ITD",5.65146973756651,0.0228634986655671,5,9,367,0.0265877900887925
"9457","phenoMean",3.52350132645456,0.0230723680225724,8,10,860,0.0621807187984161
"8775","phenoMean",2.23439783433005,0.0230855744644856,6,11,798,0.100757005383709
"8803","naLatMax",2.60458377778889,0.0234331437877986,7,11,801,0.0601502122898654
"7988","ITD",2.99043436491048,0.0237038639801856,5,11,727,0.0836618084212378
"9367","naLongMin",2.33541110069122,0.0237169921681924,6,9,852,0.0730164377489346
"2941","naLatMin",2.59050188869722,0.0237678259312443,4,11,268,0.0829257918155866
"7673","naLongMin",3.26657868792176,0.0238222521939449,4,10,698,0.0241844477047197
"7328","ITD",5.48164633359263,0.0239376586606825,5,11,667,0.0939911477128187
"10964","phenoMean",2.94441279384888,0.0240810031079716,6,10,997,0.0369684955395417
"8792","naLatMax",3.41873843180615,0.0240938130116845,5,11,800,0.0943132399248193
"1540","polyG1",2.9951888434245,0.0242419519489592,6,11,140,0.0466969655262456
"7459","clepto1",2.44888426574664,0.0243804328769488,8,10,679,0.0440870674003958
"7475","naLongMin",4.09341352307673,0.0244886215593939,6,10,680,0.109267064701009
"8069","naLongMin",2.96531909274036,0.0248615257414874,7,11,734,0.0945898561146832
"10442","naLatMax",2.15885068459031,0.0249382042851949,3,11,950,0.109575719707029
"2819","naLatMax",3.8824738217351,0.0250256969155679,7,9,257,0.138339146530039
"6600","polyG1",4.80597030486338,0.0251394511382835,8,11,600,0.136803595069715
"8892","naLatMin",3.03508660684207,0.0255073842971743,6,11,809,0.053127878997257
"6545","polyG1",4.74543678337669,0.0256094819332883,5,11,595,0.101984756613644
"2942","naLongMax",2.80736544797922,0.0257575466685015,5,10,268,0.103805543246393
"3253","phenoMean",4.03107801498165,0.0258086491841842,8,10,296,0.0895145671858808
"5255","phenoMean",2.36103384625578,0.0258700660373626,5,11,478,0.078735868214476
"3839","polyG1",2.42444493717144,0.0258884117022596,6,11,349,0.105289475831325
"7381","polyG1",4.04801468908117,0.0259352468946994,8,11,671,0.0893411116936544
"6992","oliG1",3.22742347111214,0.0262435188596662,7,10,636,0.0861038110763875
"8426","polyG1",3.07055687167116,0.0262845208464816,4,10,766,0.0453741375111409
"9286","ITD",3.12837208968189,0.0263065328450632,8,10,845,0.0990973934013746
"8475","naLongMax",3.45537544322396,0.0268486229904119,9,10,771,0.112877457914574
"2347","naLatMin",3.86873767831693,0.0268889343809482,6,11,214,0.0218899610398732
"6771","naLongMin",3.20270772263062,0.0270276902088565,6,11,616,0.0772711789096868
"1502","naLongMin",4.58510036270856,0.0273421343847514,9,9,137,0.0900436005609976
"86","phenoRange",5.46672811262553,0.0276872185450178,8,11,8,0.113453435400079
"743","naLongMin",3.29398454013305,0.0277373865126427,6,11,68,0.0617176247917101
"5343","phenoMean",2.17590054255707,0.0280874022034074,5,11,486,0.0671671595169967
"5695","phenoMean",2.38431017967903,0.0282608431054615,5,11,518,0.0657740825124308
"4347","ITD",3.80165028067351,0.0282753178124448,6,11,396,0.0488458123184054
"9794","naLatMin",4.97817546158586,0.0283137363042944,5,11,891,0.0884599587102028
"3797","ITD",1.88569899724977,0.0283917681848783,6,11,346,0.0787583911718677
"8830","phenoMean",2.8047376428557,0.0283955690016218,6,11,803,0.100890740615761
"517","polyG1",6.41920819052461,0.0283977953022219,5,11,47,0.0928766950219764
"1763","naLatMax",4.52460190763291,0.0284365549543225,7,11,161,0.101201343369771
"10242","clepto1",1.82622399699026,0.0285019790191409,7,11,932,0.0350430254329685
"623","oliG1",3.20987840690176,0.0285241561280921,8,11,57,0.0440264854672244
"201","naLatMax",5.94692415357682,0.0287948918196093,5,11,19,0.0655897012590204
"6542","phenoMean",5.34579163098572,0.0288493895171937,6,10,595,0.0676310204887792
"52","phenoMean",2.56230847698827,0.0290129635526032,5,11,5,0.0974581929313205
"4149","ITD",5.00259794236413,0.0293892053229217,6,11,378,0.126491885329888
"6212","phenoMean",3.68769583649096,0.0294341489696213,5,11,565,0.0853576503669389
"3362","oliG1",3.6967435806877,0.029461883156989,7,9,306,0.0624200185305531
"8132","naLatMax",3.51765623098345,0.0296118224206887,6,11,740,0.131921520171509
"7994","phenoMean",3.74539226292596,0.0296880847125678,6,10,727,0.0286707040660847
"5350","naLatMin",3.99196864780674,0.029736787481943,5,11,487,0.0627561680320853
"9159","oliG1",3.81308057427083,0.029948741639761,6,11,833,0.0442828136991172
"8276","naLatMin",3.17330579336944,0.0301867171181262,6,10,753,0.040275863397283
"654","naLongMax",2.66475884958575,0.0302155838678644,5,10,60,0.107197562353153
"6342","naLongMin",3.72013480741522,0.0302868687014557,6,11,577,0.0699724378065725
"3042","naLongMin",4.16295145071192,0.0304251393974394,7,11,277,0.0604954053129135
"7530","naLongMin",3.86634614081942,0.0308008005841131,5,10,685,0.100763607418912
"6617","naLongMin",3.02527111193065,0.0309797505382771,8,10,602,0.1133610091596
"10860","naLatMax",2.56282629116415,0.031202637561439,7,11,988,0.03547424081397
"10307","polyG1",3.05132634564717,0.031363978397775,6,10,937,0.0458460652659775
"5317","naLatMin",3.23389150117543,0.0315136310219852,7,11,484,0.0648450719879186
"4516","naLongMin",5.41493405855645,0.0318764742417063,6,10,411,0.0540563146634085
"8509","naLongMin",3.39409645270185,0.0318830551452044,5,11,774,0.0479168032283941
"7946","naLatMin",4.54822576954705,0.0319795241273557,6,10,723,0.101869614341105
"10474","ITD",3.08083668194157,0.0320706156243021,8,9,953,0.106021990670171
"9207","polyG1",4.23031527748256,0.0320746197104517,7,10,837,0.095068747706225
"407","polyG1",2.1520841036171,0.0321881095166501,7,11,37,0.0633235838115225
"3471","naLongMin",4.27577590535953,0.0322099136678328,4,11,316,0.0638113069875634
"9418","ITD",3.95680203473569,0.0322217122275832,5,9,857,0.0828202695616419
"3579","naLatMin",5.44326039378713,0.0322397157651256,5,10,326,0.0542687599039003
"6479","polyG1",3.99223414895314,0.0322496102533012,6,11,589,0.0971021965396632
"5437","naLatMax",1.84777154080738,0.032275425574022,7,8,495,0.118763619237286
"3179","polyG1",6.71706240250365,0.032332442704762,5,11,289,0.0870798970500613
"5623","ITD",4.35858812574699,0.0323567664786995,8,9,512,0.0971882654140356
