"","X","NewID","GenusSpecies","Month","Day","Year","Collector","Notes","Dietary_specialization","Sociality","Nest_location","Superfamily","Family","Subfamily","Genus","Voltinism","n_rec","allCentLong","allCentLat","MaxLat","MinLat","MidLat","latRange","MaxLong","MinLong","MidLong","longRange","lat_q10","lat_q90","long_q10","long_q90","latSkew","latKurt","longSkew","longKurt","nn_rec","cont_hull_area","nnCentLong","nnCentLat","nnLatMax","nnLatMin","nnLatMid","nnLatRange","nnLat_q10","nnLongMax","nnLongMin","nnLongMid","nnLongRange","nnLong_q10","nnLong_q90","na_rec","na_hull_area","naCentLong","naCentLat","naLatMax","naLatMin","naLatMid","naLatRange","naLat_q10","naLongMax","naLongMin","naLongMid","naLongRange","naLong_q10","naLong_q90","pheno_q10","pheno_q90","phenoMean","phenoRange","phenoSkew","phenoKurt","nnLat_q90","nnLatSkew","nnLongSkew","nnLatKurt","nnLongKurt","naLat_q90","naLatKurt","naLongKurt","naLatSkew","naLongSkew","bin","extinct","ITD","ITsource","forageD","probL"
"2666",2666,"BH05356","Augochlora pura",9,11,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2667",2667,"BH05370","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2668",2668,"BH05371","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2669",2669,"BH05384","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2670",2670,"BH05386","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2671",2671,"BH05394","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2672",2672,"BH05395","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2673",2673,"BH05396","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2674",2674,"BH05399","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2675",2675,"BH05400","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2676",2676,"BH05404","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2677",2677,"BH05407","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2678",2678,"BH05409","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2679",2679,"BH05410","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2680",2680,"BH05413","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2681",2681,"BH05415","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2682",2682,"BH05423","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2683",2683,"BH05424","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2684",2684,"BH05425","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2685",2685,"BH05431","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2686",2686,"BH05432","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2687",2687,"BH05433","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2688",2688,"BH05434","Augochlora pura",9,25,2017,"Isaacs","NA","polylectic","solitary","cavity","Apoidea","Halictidae","Halictinae","Augochlora",NA,10225,-79.682831,39.82669817,47.02309,-8.111944,19.455573,55.135034,-66.582007,-111.5309,-89.0564535,44.948893,35.87359,43.630884,-89.1868585,-73.16734,-2.084279322,14.44900516,-1.011866676,3.860809177,3905,8047956.314,-79.78523694,39.86441447,47.02309,10.866667,28.9448785,36.156423,35.99382306,-66.582007,-111.5309,-89.0564535,44.948893,-89.3220376,-73.169551,3904,8047956.314,-79.78799385,39.87501536,47.02309,18.28403,32.65356,28.73906,36.0372063,-66.582007,-111.5309,-89.0564535,44.948893,-89.3224072,-73.169551,117,272,198.3711016,155,-0.151028411,2.315270831,43.6380396,-1.613060463,-1.005705306,7.779853136,3.839993471,43.6381987,6.911290617,3.839622,-1.520475985,-1.005423694,3,0,1.66,"Cariveau",0.238717262,2.227035226
"2689",2689,"BH03361","Augochlorella aurata",6,19,2017,"Isaacs","NA","polylectic","Eusocial","ground","Apoidea","Halictidae","Halictinae","Augochlorella","Multivoltine",31285,-80.72301059,40.37172709,49.785667,-17.413977,16.185845,67.199644,-61.394062,-119.34988,-90.371971,57.955818,35.616,43.876182,-95.263596,-71.37028,-1.750029949,12.37302553,-1.378164939,4.343696656,5814,11354600.9,-80.9819996,40.43390542,49.785667,16.479172,33.1324195,33.306495,35.6387,-63.709204,-119.34988,-91.529542,55.640676,-95.3045,-71.52045,5814,11354600.9,-80.9819996,40.43390542,49.785667,16.479172,33.1324195,33.306495,35.6387,-63.709204,-119.34988,-91.529542,55.640676,-95.3045,-71.52045,128,252,188.3682065,124,0.089533671,2.668696683,43.8856,-1.340523907,-1.342226045,5.624234698,4.200430559,43.8856,5.624234698,4.200430559,-1.340523907,-1.342226045,3,0,1.366176887,"Gibbs",0.123912848,1.849189266
